Job_Number,Category,# Total,# Complete,# In Process,# Not Started,% Complete,% Complete (Text),CategorySortOrder
12318C-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-10,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-105,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-128,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-153,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-154,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-165,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-171,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-18,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-181,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-191,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-20,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-27,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-28,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-42,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-52,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-55,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-64,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-95,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-12,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-434,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-44,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-444,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-445,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-450,Internal MFG Routing,1,1,0,0,100.0,100%,2
12208-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12250C-15,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-28,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-37,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-46,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-47,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-65,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-82,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-321,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-442,Internal MFG Routing,1,1,0,0,100.0,100%,2
12050-443,Internal MFG Routing,1,1,0,0,100.0,100%,2
12208-11,Internal MFG Routing,1,1,0,0,100.0,100%,2
12208-12,Internal MFG Routing,1,1,0,0,100.0,100%,2
12208-14,Internal MFG Routing,1,1,0,0,100.0,100%,2
12222-FA-02,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-03,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-14,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-33,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-34,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-45,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-50,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-51,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-55,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-63,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-67,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-68,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-78,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-23,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-53,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-65,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-66,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-90,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-99,Internal MFG Routing,1,1,0,0,100.0,100%,2
12279-0002-07,Internal MFG Routing,1,1,0,0,100.0,100%,2
12279-0003-10,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-14,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-17,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-29,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-46,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-50,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-81,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-82,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-107,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-114,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-117,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-152,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-159,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-16,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-172,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-173,Internal MFG Routing,1,1,0,0,100.0,100%,2
12175-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12208-03,Internal MFG Routing,1,1,0,0,100.0,100%,2
12208-18,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-25,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-43,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-48,Internal MFG Routing,1,1,0,0,100.0,100%,2
12260-62,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-45,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-57,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-72,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-95,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-11,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-23,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-26,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-37,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-40,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-49,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-56,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-66,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-70,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-72,Internal MFG Routing,1,1,0,0,100.0,100%,2
12303A-06,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-103,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-110,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-12,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-156,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-160,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-176,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-177,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-180,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-21,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-29,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-38,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-43,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-67,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-78,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-89,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-90,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-25,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-26,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-80,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-91,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-94,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-99,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-55,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-60,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-87,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-91,Internal MFG Routing,1,1,0,0,100.0,100%,2
12278B-92,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-35,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-58,Internal MFG Routing,1,1,0,0,100.0,100%,2
12301-80,Internal MFG Routing,1,1,0,0,100.0,100%,2
12303A-07,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-109,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-112,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-125,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-136,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-141,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-150,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-158,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-168,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-186,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-19,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-37,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-40,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-49,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-70,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-76,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-81,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-82,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-87,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-92,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318C-97,Internal MFG Routing,1,1,0,0,100.0,100%,2
12318H-11,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-382,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-395,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-402,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-413,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-434,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-445,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-453,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-454,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-100,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-108,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-111,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-141,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-151,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-153,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-175,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-18,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-183,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-19,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-25,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-26,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-42,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-54,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-81,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-91,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-127,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-165,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-180,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-93,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-98,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-403,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-416,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-441,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-444,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-457,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-458,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-104,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-115,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-137,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-384,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-394,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-396,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-404,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-405,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-419,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-427,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-436,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-443,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-446,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-451,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-452,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-02,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-106,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-110,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-118,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-126,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-14,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-17,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-177,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-23,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-24,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-36,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-37,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-51,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-67,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-76,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-97,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-182,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-40,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-77,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-109,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-114,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-156,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-161,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-162,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-168,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-171,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-179,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-38,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-41,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-70,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-77,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-78,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-80,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-94,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-95,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-150,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-17,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-170,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-176,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-74,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-142,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-219,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-222,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-249,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-330,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-336,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-409,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-422,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-442,Internal MFG Routing,1,1,0,0,100.0,100%,2
12328-461,Internal MFG Routing,1,1,0,0,100.0,100%,2
12387-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-47,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-110,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-144,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-182,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-30,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-41,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-46,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-64,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-06,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-10,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-113,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-129,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-154,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-163,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-173,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-59,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-83,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-84,Internal MFG Routing,1,1,0,0,100.0,100%,2
12419-03,Internal MFG Routing,1,1,0,0,100.0,100%,2
12421-10,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-179,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-253,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-296,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-347,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-48,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-52,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-58,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-86,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-216,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-223,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-256,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-260,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-176,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-184,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-185,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-27,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-39,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-48,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-64,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-82,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-87,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-89,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-90,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-92,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-98,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-06,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-10,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-116,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-257,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-263,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-291,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-292,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-54,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-219,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-252,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-340,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-343,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-350,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-58,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-69,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-155,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-129,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474J-60,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-65,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-66,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-81,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-89,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-94,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474Q-33,Internal MFG Routing,1,1,0,0,100.0,100%,2
12490-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-168,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-172,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-181,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-40,Internal MFG Routing,1,1,0,0,100.0,100%,2
12393-FA-75,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-27,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-39,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-44,Internal MFG Routing,1,1,0,0,100.0,100%,2
12414-70,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-216,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-245,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-320,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-333,Internal MFG Routing,1,1,0,0,100.0,100%,2
12516-38,Internal MFG Routing,1,1,0,0,100.0,100%,2
12516-75,Internal MFG Routing,1,1,0,0,100.0,100%,2
12516-78,Internal MFG Routing,1,1,0,0,100.0,100%,2
12538-06,Internal MFG Routing,1,1,0,0,100.0,100%,2
12573B-16,Internal MFG Routing,1,1,0,0,100.0,100%,2
12596E-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-82,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-13,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-42,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-196,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-200,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-222,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-248,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-295,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-345,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-79,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-15,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-16,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-23,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-72,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-37,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-95,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474Q-44,Internal MFG Routing,1,1,0,0,100.0,100%,2
12597-18,Internal MFG Routing,1,1,0,0,100.0,100%,2
12602-02,Internal MFG Routing,1,1,0,0,100.0,100%,2
99999-07,Internal MFG Routing,1,1,0,0,100.0,100%,2
12433-90,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-115,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-225,Internal MFG Routing,1,1,0,0,100.0,100%,2
12434-337,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-27,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-50,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-144,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-118,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-20,Internal MFG Routing,1,1,0,0,100.0,100%,2
12455-0001-34,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-36,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-70,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-80,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474K-90,Internal MFG Routing,1,1,0,0,100.0,100%,2
12492-07,Internal MFG Routing,1,1,0,0,100.0,100%,2
12499-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12524-01,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-31,Internal MFG Routing,1,1,0,0,100.0,100%,2
12441-32,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-100,Internal MFG Routing,1,1,0,0,100.0,100%,2
12450A-199,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-116,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-120,Internal MFG Routing,1,1,0,0,100.0,100%,2
12545-06,Internal MFG Routing,1,1,0,0,100.0,100%,2
12545-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12573A-15,Internal MFG Routing,1,1,0,0,100.0,100%,2
12585-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12597-21,Internal MFG Routing,1,1,0,0,100.0,100%,2
7065-02,Internal MFG Routing,1,1,0,0,100.0,100%,2
8000-01,Internal MFG Routing,1,1,0,0,100.0,100%,2
99999-05,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-17,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-22,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-29,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-79,Internal MFG Routing,1,1,0,0,100.0,100%,2
12453-82,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474C-11,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474J-59,Internal MFG Routing,1,1,0,0,100.0,100%,2
12474P-23,Internal MFG Routing,1,1,0,0,100.0,100%,2
12490-21,Internal MFG Routing,1,1,0,0,100.0,100%,2
12516-04,Internal MFG Routing,1,1,0,0,100.0,100%,2
12516-50,Internal MFG Routing,1,1,0,0,100.0,100%,2
12516-62,Internal MFG Routing,1,1,0,0,100.0,100%,2
12526-17,Internal MFG Routing,1,1,0,0,100.0,100%,2
12538-08,Internal MFG Routing,1,1,0,0,100.0,100%,2
12597-16,Internal MFG Routing,1,1,0,0,100.0,100%,2
